t,y_scaled
29,-0.2596880329497799
30,-0.7328347249925111
31,-0.6967320093807068
32,-1.0558436382759488
33,-1.3164516552711731
34,-1.472808139590704
35,-0.9392968462986409
36,-1.480870623832237
37,-0.5443180843614696
38,-1.3561454574983018
39,-1.5974302576210004
40,-1.0228158781733494
41,-0.6893507610253358
42,-0.1229146274261121
43,-0.7221613528236804
44,-1.180916537095218
45,0.1177269663704156
46,-0.7000986693052632
47,-0.7281111652027906
48,-0.6792647454585765
49,0.2158956803530019
50,-0.4269834346773872
51,0.7114852269747101
52,0.4720900387676047
53,0.3302681817977488
54,-0.0002444078797895
55,1.0047579767745134
56,0.1272718162324818
57,0.2273766891824686
58,0.3872599755625903
59,-0.0169132775349759
60,0.5483483010447523
61,0.8989793070372658
62,1.3451512332870326
63,1.214794101733672
64,1.5473735558853838
65,0.9053521063616026
66,0.5129818057794875
67,0.6073123610796269
68,1.141468778588799
69,0.6121065311364687
70,0.9300320383548842
71,1.1256078381527248
72,-0.0031477184649561
73,0.6119388317130213
74,1.351180296863283
75,-0.695267752539117
76,0.316426269956212
77,-0.2685922298646648
78,0.0917823985419665
79,-0.2834823769848054
80,-0.738743434644361
81,-1.6498075045080582
82,-1.7091382677929188
83,-1.5692538358804389
84,-0.9498128076586684
85,-0.8889115373177342
86,-1.155528116359144
87,-1.935152638571712
88,-1.3045847785711306
89,-1.1569440179770136
90,-1.1685238456933733
91,-1.3991158445014058
92,-0.0988520937165381
93,-1.1130279483081231
94,-1.3747408190092838
95,0.2319058405730691
96,-0.4799629854612077
97,-0.7928848150184579
98,-0.8534382040967972
99,-0.6857315442416081
100,-0.026599048906587
101,0.5935221433228185
102,0.026984260173775
103,0.4063450001767547
104,0.8374637714837618
105,0.7376059973921135
106,0.7260061808608338
107,0.4261241037737754
108,1.0941608387628674
109,1.6933607727795648
110,0.615632342051788
111,0.4838874967152999
112,2.220975026591748
113,1.5646500085952295
114,1.4805354213074289
115,1.1310383104250517
116,-0.162852916613794
117,0.8627609069296
118,0.3597750617582059
119,-0.1201144313212678
120,1.4084757089014637
121,-0.1296519147290618
122,-0.2837902904401143
123,1.1949930303337184
124,0.2259588668536678
125,-0.9259739891712812
126,-0.6754965171603626
127,-0.0026838017440004
128,-2.0612180255074417
129,-0.3016215008201815
130,-1.4601200587401089
131,-0.162099475297422
132,-0.8281431873649109
133,-1.759731579329475
134,-1.3065395258204562
135,-1.1431591572714497
136,-0.7294121442085759
137,-0.3102533016584126
138,-1.820393968335564
139,0.5677484141527988
140,-1.8285456218805995
141,-1.6320502131336994
142,-1.2456655517387931
143,-0.2764353236844517
144,-1.507496436333709
145,-1.1324238097116772
146,-0.5627521885774788
147,0.5754129162226438
148,-1.169501137776941
149,-0.2353180565800312
150,0.3790664854472995
151,0.7600300682650657
152,-0.4827666670408249
153,1.2416278225123196
154,0.8749726704635912
155,0.7251958002023191
156,0.4921541335459064
157,0.6635654769030552
158,1.2323688431974715
159,1.4547760182232832
160,-0.2008979429741084
161,0.5004433700517211
162,0.4371234101411315
163,1.0794683009808432
164,0.8066198644507403
165,1.7839181484725626
166,0.8582885326628658
167,-0.2105864738935706
168,0.8217940837749541
169,1.2660722405209874
170,0.8767186271595255
171,0.4033163647839398
172,0.1697050586347974
173,1.174830295803725
174,0.1101372435266573
175,-0.7461568047844723
176,-0.7362722636540405
177,0.1924336070714216
178,-0.4536618540878512
179,0.5388587223130477
180,-2.209396717537077
181,-0.7119853810768553
182,-1.5931198386499212
183,-1.0330830226422856
184,-2.075800673556345
185,-1.5616780455314283
186,-2.0358474486609675
187,-0.6120627718063592
188,-1.3522954977506627
189,-1.139719323363548
190,-0.4170764546071099
191,-0.8783082102468732
192,-0.712763910497048
193,-0.6494100385380192
194,0.2744601341126297
195,-0.5690563389653316
196,-1.9496700351461973
197,-0.2117726345607155
198,0.1074204556234956
199,0.1602876633790501
0,0.1937166863186338
1,0.0160629016687767
2,0.3584077853893916
3,0.6172125101002472
4,0.6655828112609782
5,0.6528052251860105
6,0.8592819073783088
7,0.8557089946406499
8,1.01510847014258
9,1.169676360099373
10,1.0690725714157143
11,1.0373331942465696
12,1.0852053524806993
13,1.2862345423847266
14,0.9940487776132856
15,1.028321975778166
16,0.8885809578573214
17,0.9453271924744376
18,0.9874994317189772
19,0.7756772058072797
20,0.7068495893226314
21,0.7933215827921447
22,0.3979896262383264
23,0.3743085895784709
24,0.2266326370991899
25,0.2935801707344474
26,0.0114565297261359
27,-0.1673434289471463
28,-0.3184007217845549
29,-0.3129653287158311
30,-0.6416466317612773
31,-0.541291332888431
32,-0.7253575835921303
33,-0.9831832933932608
34,-0.8494504957104538
35,-0.8559002978277159
36,-1.1061438086137347
37,-1.1376267977427676
38,-1.2474524782043264
39,-1.017208794858741
40,-1.159811198020578
41,-0.7633250735821954
42,-1.0436306274442853
43,-0.7608902410570585
44,-0.5965421582565367
45,-0.6602273454564114
46,-0.735494969999331
47,-0.304936984317004
48,-0.2610523258769883
49,-0.1212027139618932
50,-0.1595990592674138
51,0.1306201012780193
52,0.3164748086865205
53,0.4413498003398383
54,0.5207798831646638
55,0.7897528182366215
56,0.808289570616859
57,0.9317409883488508
58,0.8095116152520767
59,0.9970319880086064
60,1.245186757651637
61,1.2778243310157595
62,1.1331272039800175
63,1.2103251594087363
64,1.0230266274319793
65,1.2242261065038018
66,1.1837387338532592
67,1.0939966555706082
68,1.1047786596997105
69,0.9386727010865572
70,0.918937937121723
71,0.5309270966795754
72,0.4043523210342406
73,0.2796589639585707
74,0.0503729709911458
75,0.098409021333949
76,-0.0133652260624503
77,-0.1945572595609287
78,-0.4374280527164651
79,-0.4727693608960666
80,-0.5273910205050573
81,-0.7072715737633392
82,-0.8847299412399432
83,-1.002493591398942
84,-0.9650296535575832
85,-0.9221584937651384
86,-0.9442047822288364
87,-1.095501534259926
88,-1.0274558447878035
89,-1.0759610007828713
90,-1.1057826311193784
91,-0.8974612866426893
92,-0.9441239533223452
93,-0.9183635187791312
94,-0.8546221205798623
95,-0.5784448683794572
96,-0.4501391196123842
97,-0.459573496573057
98,-0.1342828789077651
99,-0.2340770913959223
100,0.0848754747766815
101,0.270893696935041
102,0.3764718491248847
103,0.2959576328646591
104,0.7257252655742154
105,0.7715038102662432
106,0.8428865531793865
107,0.8489429857647907
108,1.0843868905782967
109,1.1403193425764366
110,1.0958178528793665
111,1.1979172679748595
112,1.1831425471949004
113,1.2664488869652968
114,1.1694446938936696
115,1.1858648104569058
116,1.1085372307046826
117,0.8775037184256116
118,1.1038335133873476
119,0.8672602905822211
120,0.8698287106751453
121,0.6994186950640668
122,0.3382228157854898
123,0.4348961115485836
124,0.2587489186065825
125,0.1886048021488282
126,-0.0735070827695325
127,-0.1078276007264843
128,-0.413738674068845
129,-0.5627223657115857
130,-0.6507282842196644
131,-0.8157629531571364
132,-0.9435338937772956
133,-1.0833519555448397
134,-1.1489511081466617
135,-0.9673466244079738
136,-1.0497342039001318
137,-1.1424081759472482
138,-1.1546804058154163
139,-1.2657475664473905
140,-1.1996491148629629
141,-1.0858434346901822
142,-0.992603682564092
143,-0.7623808380472795
144,-0.6327831179799003
145,-0.2924363474554243
146,-0.3704147680133316
147,-0.2606762010235934
148,-0.1670001488347078
149,-0.2079200988296581
150,-0.0419995839946847
151,0.3133614112024576
152,0.2545736750218321
153,0.3186379925587145
154,0.6990388712801793
155,0.6152833074202337
156,0.7676710717834321
157,0.9856018484914704
158,1.128198080929204
159,0.9783899384133168
160,1.2750407277267624
161,1.2809061059150817
162,1.0662605132631748
163,1.1681899255008106
164,1.184210116169319
165,1.1150641983677905
166,0.8924454075062701
167,1.1034165000969751
168,0.8550326667462645
169,0.894646881134823
170,0.514430674701043
171,0.576839846179785
172,0.5475671287369512
173,0.5757289975552857
174,0.3661859018378022
175,-0.1485148255972417
176,-0.0824408984963036
177,-0.3710070571796465
178,-0.2599468463562426
179,-0.7638960595128056
180,-0.6725885530827461
181,-0.6623192781870375
182,-0.7478457798094086
183,-1.1652478915881768
184,-0.978879654704582
185,-1.114905952026742
186,-1.054715636597157
187,-1.1417419467428076
188,-1.018852067706295
189,-1.0008822688299353
190,-1.1233655661032929
191,-1.127069543034409
192,-0.891919532721441
193,-0.9782994346728604
194,-0.6924671450094849
195,-0.6402401048655263
196,-0.5253359829595599
197,-0.4912375227661211
198,-0.3244454359179093
199,-0.0818433780901294
